,src_bytes,service,diff_srv_rate,flag,dst_bytes,dst_host_diff_srv_rate,count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,label
16401,0,nnsp,0.06,S0,0,0.08,127,6,0.02,1.0,dos
16402,43,domain_u,0.0,SF,76,0.01,73,254,1.0,0.0,normal
16403,1506,ftp,0.0,SF,4152,0.33,2,6,0.67,0.0,normal
16404,0,Z39_50,0.06,S0,0,0.07,217,7,0.03,1.0,dos
16405,0,uucp,0.06,S0,0,0.07,141,11,0.04,1.0,dos
16406,0,finger,0.05,S0,0,0.05,291,24,0.09,1.0,dos
16407,0,private,0.0,RSTR,0,0.51,1,1,0.0,0.0,probe
16408,1438,smtp,0.0,SF,385,0.05,1,88,0.35,0.29,normal
16409,0,telnet,0.05,S0,0,0.05,266,16,0.06,1.0,dos
16410,0,private,1.0,REJ,0,1.0,409,1,0.0,0.09,probe
16411,0,hostnames,0.05,S0,0,0.07,150,7,0.03,1.0,dos
16412,0,private,0.07,S0,0,0.06,218,6,0.02,1.0,dos
16413,44,domain_u,0.0,SF,73,0.01,135,182,0.71,0.0,normal
16414,46,domain_u,0.0,SF,133,0.0,145,255,1.0,0.0,normal
16415,233,http,0.0,SF,2698,0.02,1,242,0.95,0.0,normal
16416,222,http,0.0,SF,1761,0.0,1,164,1.0,0.0,normal
16417,1263,ftp,0.0,SF,2451,0.02,1,70,0.29,0.0,r2l
16418,44,domain_u,0.0,SF,113,0.03,1,58,0.92,0.0,normal
16419,0,discard,0.06,S0,0,0.06,255,3,0.01,1.0,dos
16420,321,http,0.0,SF,1425,0.0,6,255,1.0,0.0,normal
16421,0,courier,0.06,REJ,0,0.07,140,17,0.07,0.0,dos
16422,147,other,0.0,SF,105,0.64,1,1,0.0,0.0,normal
16423,224,http,0.0,SF,1415,0.0,11,48,1.0,0.0,normal
16424,0,http,0.16,S0,0,0.02,25,66,0.26,1.0,dos
16425,283,http,0.0,SF,5969,0.0,11,255,1.0,0.0,normal
16426,249,http,0.0,SF,976,0.0,19,255,1.0,0.0,normal
16427,285,http,0.0,SF,10053,0.0,4,255,1.0,0.0,normal
16428,1199,smtp,0.0,SF,376,0.01,1,186,0.7,0.01,normal
16429,0,private,0.06,S0,0,0.07,112,7,0.03,1.0,dos
16430,0,private,0.06,S0,0,0.07,192,3,0.01,0.94,dos
16431,46,domain_u,0.0,SF,112,0.03,21,200,0.81,0.0,normal
16432,0,bgp,0.06,REJ,0,0.07,204,19,0.07,0.0,dos
16433,1,private,0.25,SF,0,0.22,16,11,0.04,0.0,probe
16434,342,http,0.0,SF,255,0.0,6,255,1.0,0.0,normal
16435,313,http,0.0,SF,1287,0.0,18,255,1.0,0.0,normal
16436,0,systat,0.06,S0,0,0.09,267,2,0.01,1.0,dos
16437,1,private,0.2,SF,0,0.22,20,15,0.06,0.0,probe
16438,8,eco_i,0.0,SF,0,0.0,1,155,1.0,0.0,probe
16439,0,whois,0.05,S0,0,0.05,260,14,0.05,1.0,dos
16440,236,http,0.0,SF,258,0.0,26,255,1.0,0.0,normal
16441,54540,http,0.0,SF,8314,0.0,3,52,1.0,0.02,dos
16442,226,http,0.0,SF,430,0.0,5,255,1.0,0.0,normal
16443,0,efs,0.07,S0,0,0.07,75,13,0.05,1.0,dos
16444,0,private,0.06,S0,0,0.08,201,8,0.03,1.0,dos
16445,0,private,0.06,S0,0,0.07,143,12,0.05,1.0,dos
16446,321,http,0.0,SF,737,0.0,23,255,1.0,0.0,normal
16447,1790,smtp,0.0,SF,363,0.04,1,137,0.55,0.0,normal
16448,54540,http,0.0,SF,8314,0.0,4,255,1.0,0.0,dos
16449,0,telnet,0.05,S0,0,0.05,268,22,0.09,1.0,dos
16450,43,domain_u,0.0,SF,72,0.01,240,219,0.86,0.0,normal
16451,5133876,ftp_data,0.0,SF,0,0.0,1,12,1.0,0.0,r2l
16452,0,private,0.07,S0,0,0.07,171,15,0.06,1.0,dos
16453,1228,smtp,0.0,SF,335,0.14,1,144,0.78,0.0,normal
16454,0,http_443,0.06,S0,0,0.05,86,8,0.03,1.0,dos
16455,0,gopher,0.05,S0,0,0.05,264,23,0.09,1.0,dos
16456,203,http,0.0,SF,6696,0.0,7,255,1.0,0.0,normal
16457,0,private,0.06,S0,0,0.07,115,12,0.05,1.0,dos
16458,145,http,0.0,SF,30262,0.0,1,255,1.0,0.0,normal
16459,0,private,0.06,REJ,0,0.05,107,7,0.03,0.0,dos
16460,220,http,0.0,SF,619,0.0,6,255,1.0,0.0,normal
16461,294,http,0.0,SF,3989,0.0,11,255,1.0,0.0,normal
16462,298,http,0.0,SF,2322,0.0,2,255,1.0,0.0,normal
16463,45,domain_u,0.0,SF,70,0.01,156,254,1.0,0.0,normal
16464,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
16465,146,other,1.0,SF,105,0.52,2,3,0.01,0.0,normal
16466,0,private,0.06,S0,0,0.07,217,11,0.04,1.0,dos
16467,301,http,0.0,SF,1671,0.0,8,255,1.0,0.0,normal
16468,0,ldap,0.07,S0,0,0.07,114,11,0.04,1.0,dos
16469,201,http,0.0,SF,596,0.0,2,255,1.0,0.0,normal
16470,0,http,0.0,REJ,0,0.0,1,28,1.0,0.0,normal
16471,0,private,0.06,S0,0,0.08,256,15,0.06,1.0,dos
16472,0,private,0.06,S0,0,0.07,297,7,0.03,1.0,dos
16473,0,bgp,0.06,S0,0,0.08,262,12,0.05,1.0,dos
16474,332,http,0.0,SF,400,0.0,19,255,1.0,0.0,normal
16475,155,http,0.0,SF,9618,0.0,12,255,1.0,0.01,normal
16476,4316,ftp_data,0.0,SF,0,0.0,11,17,1.0,0.0,normal
16477,18,eco_i,0.0,SF,0,0.0,1,63,1.0,0.0,probe
16478,44,domain_u,0.0,SF,80,0.01,236,227,0.89,0.0,normal
16479,637,ftp_data,0.0,SF,0,0.02,6,56,0.3,0.0,normal
16480,233,http,0.0,SF,493,0.0,20,255,1.0,0.0,normal
16481,46,domain_u,0.02,SF,140,0.01,114,254,1.0,0.0,normal
16482,0,http,0.0,REJ,0,0.0,1,55,1.0,0.0,normal
16483,285,http,0.0,SF,347,0.0,27,255,1.0,0.0,normal
16484,155,http,0.0,SF,3902,0.0,3,255,1.0,0.0,normal
16485,46,domain_u,0.0,SF,71,0.01,64,243,0.95,0.0,normal
16486,0,private,0.18,S0,0,0.09,11,7,0.03,1.0,dos
16487,0,private,0.06,S0,0,0.06,126,16,0.06,1.0,dos
16488,45,domain_u,0.0,SF,78,0.01,77,212,0.83,0.0,normal
16489,0,http,0.0,REJ,0,0.0,1,255,1.0,0.11,normal
16490,0,courier,0.07,S0,0,0.08,109,7,0.03,1.0,dos
16491,1576,smtp,0.0,SF,387,0.67,1,47,0.18,0.66,normal
16492,0,http_443,0.05,S0,0,0.07,113,8,0.03,1.0,dos
16493,304,http,0.0,SF,9585,0.0,4,255,1.0,0.0,normal
16494,147,http,0.0,SF,4843,0.0,1,255,1.0,0.0,normal
16495,0,iso_tsap,1.0,REJ,0,1.0,2,1,0.0,0.0,probe
16496,306,http,0.0,SF,1075,0.01,1,254,1.0,0.0,normal
16497,0,auth,0.06,S0,0,0.08,267,5,0.02,1.0,dos
16498,54540,http,0.0,SF,8314,0.0,4,237,1.0,0.0,dos
16499,0,telnet,1.0,S0,0,0.04,3,41,0.16,1.0,dos
16500,0,ctf,0.07,REJ,0,0.07,227,10,0.04,0.0,dos
16501,0,finger,0.07,S0,0,0.02,60,55,0.22,1.0,dos
16502,238,http,0.0,SF,794,0.0,13,255,1.0,0.0,normal
16503,2068,smtp,0.0,SF,334,0.15,1,183,0.85,0.0,normal
16504,208,http,0.0,SF,6428,0.0,2,255,1.0,0.0,normal
16505,229,http,0.0,SF,9333,0.0,7,255,1.0,0.0,normal
16506,0,sunrpc,0.06,S0,0,0.08,278,18,0.07,1.0,dos
16507,211,http,0.0,SF,976,0.0,25,255,1.0,0.0,normal
16508,235,http,0.0,SF,32795,0.0,4,255,1.0,0.0,normal
16509,0,ldap,0.07,REJ,0,0.07,122,14,0.06,0.0,dos
16510,206,http,0.0,SF,891,0.0,6,255,1.0,0.0,normal
16511,0,private,0.06,S0,0,0.06,203,19,0.07,1.0,dos
16512,225,http,0.0,SF,513,0.0,30,255,1.0,0.0,normal
16513,195,http,0.0,SF,12714,0.0,1,255,1.0,0.0,normal
16514,1,private,0.0,SF,0,0.45,3,34,0.13,0.03,probe
16515,20,ecr_i,0.0,SF,0,0.0,1,1,1.0,0.0,normal
16516,212,http,0.0,SF,6134,0.0,6,255,1.0,0.0,normal
16517,0,private,0.05,S0,0,0.05,130,20,0.08,1.0,dos
16518,8,eco_i,0.0,SF,0,0.0,1,137,1.0,0.0,probe
16519,0,efs,0.07,S0,0,0.06,117,2,0.01,1.0,dos
16520,54540,http,0.0,SF,8314,0.0,6,255,1.0,0.0,dos
16521,0,private,0.05,S0,0,0.05,203,6,0.02,1.0,dos
16522,237,http,0.0,SF,394,0.0,1,255,1.0,0.0,normal
16523,226,http,0.0,SF,2431,0.0,14,255,1.0,0.0,normal
16524,0,uucp_path,0.07,S0,0,0.07,143,20,0.08,1.0,dos
16525,0,private,0.06,S0,0,0.06,201,12,0.05,1.0,dos
16526,0,domain,0.07,S0,0,0.07,218,1,0.0,1.0,dos
16527,0,private,0.06,S0,0,0.07,282,14,0.05,1.0,dos
16528,44,domain_u,0.0,SF,70,0.01,148,249,0.98,0.0,normal
16529,0,private,0.08,S0,0,0.07,120,20,0.08,1.0,dos
16530,0,ctf,0.06,S0,0,0.07,202,18,0.07,1.0,dos
16531,45,domain_u,0.02,SF,126,0.02,120,215,0.84,0.0,normal
16532,1199,ftp,0.0,SF,2447,0.02,1,76,0.31,0.0,r2l
16533,210,http,0.0,SF,748,0.0,18,255,1.0,0.0,normal
16534,307,http,0.0,SF,9213,0.0,8,218,1.0,0.0,normal
16535,0,private,0.06,S0,0,0.08,205,14,0.05,1.0,dos
16536,213,http,0.0,SF,310,0.0,6,255,1.0,0.0,normal
16537,848,smtp,0.0,SF,329,0.04,1,183,0.73,0.0,normal
16538,567,ftp_data,0.0,SF,0,0.6,1,1,0.2,0.0,normal
16539,0,kshell,0.06,S0,0,0.08,121,2,0.01,1.0,dos
16540,0,time,0.07,S0,0,0.06,228,18,0.07,1.0,dos
16541,356,http,0.0,SF,503,0.0,4,255,1.0,0.25,normal
16542,517,http,0.0,SF,7131,0.0,18,255,1.0,0.0,normal
16543,0,private,0.06,S0,0,0.06,101,20,0.08,1.0,dos
16544,2061,smtp,0.0,SF,335,0.02,1,146,0.71,0.0,normal
16545,0,private,0.06,S0,0,0.15,198,8,0.14,0.76,dos
16546,46,domain_u,0.03,SF,132,0.01,77,241,0.95,0.0,normal
16547,8,eco_i,0.0,SF,0,0.0,1,53,1.0,0.0,probe
16548,219,http,0.0,SF,3692,0.0,51,255,1.0,0.0,normal
16549,59,ftp_data,0.0,SF,0,0.04,1,85,0.33,0.01,normal
16550,10,auth,0.0,SF,38,0.05,1,8,0.04,0.0,normal
16551,191,http,0.0,SF,330,0.0,8,255,1.0,0.0,normal
16552,0,finger,0.07,S0,0,0.08,200,14,0.05,1.0,dos
16553,0,ftp_data,0.21,S0,0,0.02,19,63,0.25,1.0,dos
16554,191,http,0.0,SF,3090,0.0,4,255,1.0,0.0,normal
16555,313,http,0.0,SF,9204,0.0,3,255,1.0,0.0,normal
16556,1032,ecr_i,0.0,SF,0,0.01,511,62,0.3,0.0,dos
16557,1032,ecr_i,0.0,SF,0,0.0,356,255,1.0,0.0,dos
16558,312,http,0.0,SF,1472,0.0,10,255,1.0,0.0,normal
16559,252,http,0.0,SF,238,0.0,1,255,1.0,0.0,normal
16560,1044,smtp,0.0,SF,331,0.02,1,122,0.75,0.0,normal
16561,203,http,0.0,SF,434,0.0,1,255,1.0,0.0,normal
16562,43,domain_u,0.0,SF,127,0.01,179,251,0.98,0.0,normal
16563,0,rje,0.06,S0,0,0.07,249,4,0.02,1.0,dos
16564,1,private,0.0,RSTR,0,0.74,2,2,0.01,0.0,probe
16565,0,telnet,0.14,S0,0,0.04,28,39,0.15,1.0,dos
16566,272,http,0.0,SF,361,0.0,4,255,1.0,0.0,normal
16567,33,domain_u,0.0,SF,0,0.04,1,24,0.11,0.0,normal
16568,0,efs,0.09,S0,0,0.07,32,12,0.05,1.0,dos
16569,19,ftp_data,0.0,SF,0,0.04,1,74,0.29,0.0,normal
16570,0,ldap,0.05,S0,0,0.05,195,10,0.04,1.0,dos
16571,1,other,0.05,SF,0,0.06,92,2,0.01,0.0,probe
16572,0,finger,0.12,S0,0,0.02,17,69,0.27,1.0,dos
16573,220,http,0.0,SF,4556,0.0,9,255,1.0,0.0,normal
16574,205,http,0.0,SF,791,0.0,19,255,1.0,0.0,normal
16575,182,urp_i,0.0,SF,0,0.01,2,21,0.08,0.0,normal
16576,212,http,0.0,SF,701,0.0,11,255,1.0,0.0,normal
16577,8,eco_i,0.0,SF,0,0.0,1,78,1.0,0.0,probe
16578,295,http,0.0,SF,2649,0.0,17,255,1.0,0.0,normal
16579,364,http,0.0,SF,513,0.0,5,255,1.0,0.0,normal
16580,288,http,0.0,SF,354,0.0,23,255,1.0,0.0,normal
16581,295,http,0.0,SF,14496,0.0,7,255,1.0,0.01,normal
16582,0,private,0.05,REJ,0,0.07,149,15,0.06,0.0,dos
16583,30,ecr_i,0.0,SF,0,0.0,2,245,1.0,0.0,normal
16584,0,private,1.0,REJ,0,1.0,453,1,0.0,0.08,probe
16585,10,finger,0.0,SF,223,0.03,1,10,0.04,0.01,normal
16586,0,uucp,0.06,S0,0,0.05,103,2,0.01,1.0,dos
16587,225,http,0.0,SF,3191,0.0,2,255,1.0,0.0,normal
16588,0,rje,0.05,S0,0,0.06,224,10,0.04,1.0,dos
16589,334,ftp_data,0.0,SF,0,0.0,2,30,1.0,0.0,r2l
16590,1502,ftp,0.0,SF,4152,0.04,1,48,0.29,0.0,normal
16591,0,ssh,0.06,S0,0,0.06,300,20,0.08,1.0,dos
16592,879,ftp_data,0.0,SF,0,0.04,18,102,0.4,0.0,normal
16593,340,http,0.0,SF,3329,0.0,1,255,1.0,0.0,normal
16594,8,eco_i,0.0,SF,0,0.0,1,200,1.0,0.0,probe
16595,0,courier,0.07,REJ,0,0.08,109,3,0.01,0.0,dos
16596,0,private,0.06,S0,0,0.07,135,31,0.12,1.0,dos
16597,309,http,0.0,SF,3511,0.0,18,255,1.0,0.0,normal
16598,0,private,0.06,S0,0,0.09,235,8,0.03,1.0,dos
16599,0,private,0.08,S0,0,0.06,106,8,0.03,1.0,dos
16600,219,http,0.0,SF,952,0.0,2,255,1.0,0.0,normal
16601,43,domain_u,0.0,SF,43,0.0,235,255,1.0,0.0,normal
16602,0,link,0.07,S0,0,0.06,190,18,0.07,1.0,dos
16603,8,eco_i,0.0,SF,0,0.0,1,26,1.0,0.0,probe
16604,381,http,0.0,SF,692,0.0,1,255,1.0,0.0,normal
16605,0,name,0.06,S0,0,0.07,211,3,0.01,1.0,dos
16606,0,link,0.05,S0,0,0.06,245,14,0.05,1.0,dos
16607,42,domain_u,0.0,SF,42,0.01,1,245,0.96,0.0,normal
16608,212,http,0.0,SF,924,0.0,10,255,1.0,0.0,normal
16609,0,courier,0.07,S0,0,0.07,113,8,0.03,1.0,dos
16610,45,domain_u,0.0,SF,134,0.01,171,253,0.99,0.0,normal
16611,54540,http,0.0,RSTR,8314,0.0,2,48,1.0,0.0,dos
16612,0,http,0.06,S0,0,0.02,65,65,0.25,1.0,dos
16613,242,http,0.0,SF,255,0.0,27,255,1.0,0.0,normal
16614,0,uucp,0.06,S0,0,0.07,145,1,0.0,1.0,dos
16615,175337,ftp_data,0.0,SF,0,0.04,1,133,0.75,0.01,normal
16616,1,other,0.0,RSTR,0,0.68,2,2,0.01,0.0,probe
16617,45,domain_u,0.0,SF,131,0.01,72,254,1.0,0.0,normal
16618,190,http,0.0,SF,1954,0.0,8,255,1.0,0.0,normal
16619,225,http,0.0,SF,955,0.0,5,255,1.0,0.0,normal
16620,1333,smtp,0.0,SF,363,0.04,1,167,0.95,0.0,normal
16621,43,domain_u,0.0,SF,131,0.01,1,234,0.92,0.0,normal
16622,252,ftp_data,0.0,SF,0,0.02,1,9,0.04,0.0,normal
16623,344,http,0.0,SF,1232,0.0,8,255,1.0,0.0,normal
16624,44,domain_u,0.0,SF,113,0.0,121,255,1.0,0.0,normal
16625,0,systat,0.06,S0,0,0.08,230,9,0.04,1.0,dos
16626,1445,smtp,0.0,SF,330,0.2,1,9,0.9,0.0,normal
16627,357,http,0.0,SF,2333,0.0,21,255,1.0,0.0,normal
16628,224,http,0.0,SF,4414,0.0,16,255,1.0,0.0,normal
16629,54540,http,0.0,SF,8314,0.0,3,72,1.0,0.01,dos
16630,0,private,0.05,REJ,0,0.05,147,36,0.14,0.0,dos
16631,1228,ftp,0.0,SF,2449,0.06,1,5,0.05,0.02,r2l
16632,217,http,0.0,SF,23622,0.0,8,255,1.0,0.0,normal
16633,334,ftp_data,0.0,SF,0,0.0,1,33,1.0,0.0,r2l
16634,0,private,0.07,S0,0,0.08,167,8,0.03,1.0,dos
16635,0,ftp,0.05,S0,0,0.05,292,23,0.09,1.0,dos
16636,0,other,1.0,S0,0,1.0,510,1,0.0,0.17,probe
16637,0,ftp_data,0.0,REJ,0,0.0,1,104,1.0,0.0,probe
16638,105,private,0.0,SF,145,0.01,1,230,0.9,0.0,normal
16639,225,http,0.0,SF,17,0.0,39,255,1.0,0.0,normal
16640,0,efs,0.06,S0,0,0.06,140,14,0.05,1.0,dos
16641,278,http,0.0,SF,5651,0.0,8,255,1.0,0.0,normal
16642,0,private,0.0,SH,0,0.91,1,1,0.01,0.93,probe
16643,0,exec,0.06,RSTO,0,0.07,114,6,0.02,0.0,dos
16644,0,pop_3,0.06,S0,0,0.07,256,2,0.01,1.0,dos
16645,247,http,0.0,SF,11040,0.0,4,255,1.0,0.0,normal
16646,44,domain_u,0.0,SF,70,0.01,19,254,1.0,0.0,normal
16647,44,domain_u,0.0,SF,44,0.01,200,166,0.65,0.0,normal
16648,147,other,0.0,SF,0,0.49,1,1,0.0,0.0,normal
16649,334,ftp_data,0.0,SF,0,0.0,2,12,1.0,0.0,r2l
16650,0,http,0.0,REJ,0,0.0,20,176,1.0,0.0,normal
16651,1046,smtp,0.0,SF,372,0.05,1,125,0.5,0.0,normal
16652,0,ldap,0.06,S0,0,0.06,147,20,0.08,1.0,dos
16653,220,http,0.0,SF,3211,0.0,1,255,1.0,0.0,normal
16654,224,http,0.0,SF,347,0.0,6,255,1.0,0.0,normal
16655,564,smtp,0.0,SF,333,0.03,1,148,0.56,0.01,normal
16656,252,http,0.0,SF,2416,0.0,3,255,1.0,0.0,normal
16657,1796,smtp,0.0,SF,368,0.04,1,138,0.6,0.0,normal
16658,0,private,0.07,REJ,0,0.05,136,20,0.08,0.0,dos
16659,0,auth,0.05,S0,0,0.08,289,1,0.0,1.0,dos
16660,0,private,0.07,S0,0,0.06,121,19,0.07,1.0,dos
16661,0,private,0.04,S0,0,0.09,231,17,0.19,0.98,dos
16662,8,eco_i,0.0,SF,0,0.0,1,86,1.0,0.0,probe
16663,0,finger,0.1,S0,0,0.04,40,58,0.23,1.0,dos
16664,0,time,0.0,SF,4,0.0,1,22,1.0,0.0,normal
16665,0,ftp_data,0.05,S0,0,0.04,76,57,0.22,1.0,dos
16666,0,csnet_ns,0.06,REJ,0,0.07,224,17,0.07,0.0,dos
16667,0,private,0.07,S0,0,0.05,114,5,0.02,1.0,dos
16668,311,http,0.0,SF,2288,0.0,3,227,1.0,0.0,normal
16669,0,private,0.06,S0,0,0.07,258,18,0.07,1.0,dos
16670,0,smtp,0.06,S0,0,0.08,259,1,0.0,1.0,dos
16671,0,http,0.0,REJ,0,0.0,6,169,1.0,0.0,normal
16672,305,http,0.0,SF,3222,0.01,5,193,0.96,0.0,normal
16673,3394,smtp,0.0,SF,332,0.15,1,152,0.58,0.03,normal
16674,248,http,0.0,SF,6271,0.0,5,255,1.0,0.0,normal
16675,8,eco_i,0.0,SF,0,0.0,1,5,1.0,0.0,probe
16676,1344,smtp,0.0,SF,403,0.06,1,30,0.47,0.0,normal
16677,0,uucp,0.06,S0,0,0.06,114,4,0.02,1.0,dos
16678,1363,ftp_data,0.0,SF,0,0.33,5,11,0.04,0.0,normal
16679,0,private,1.0,REJ,0,0.24,55,1,0.0,0.0,probe
16680,0,http_443,0.05,S0,0,0.07,267,19,0.07,1.0,dos
16681,0,private,0.07,S0,0,0.07,183,18,0.07,1.0,dos
16682,217,http,0.0,SF,1379,0.0,9,255,1.0,0.0,normal
16683,0,vmnet,0.07,S0,0,0.08,202,1,0.0,1.0,dos
16684,0,private,0.08,S0,0,0.07,111,9,0.04,1.0,dos
16685,0,private,0.06,S0,0,0.07,171,5,0.02,1.0,dos
16686,413,http,0.0,SF,309,0.0,1,255,1.0,0.0,normal
16687,0,ftp_data,0.26,S0,0,0.06,19,23,0.09,1.0,dos
16688,243,http,0.0,SF,1899,0.0,1,255,1.0,0.0,normal
16689,45,domain_u,0.0,SF,71,0.01,243,254,1.0,0.0,normal
16690,0,private,0.0,RSTR,0,0.39,1,1,0.01,0.0,probe
16691,175337,ftp_data,0.0,SF,0,0.02,1,109,0.43,0.0,normal
16692,0,http,0.12,S0,0,0.05,40,45,0.18,1.0,dos
16693,754,smtp,0.0,SF,331,0.05,1,157,0.46,0.01,normal
16694,208,http,0.0,SF,1248,0.0,12,255,1.0,0.0,normal
16695,0,kshell,0.1,S0,0,0.07,31,15,0.06,1.0,dos
16696,0,private,1.0,REJ,0,0.61,86,1,0.0,0.03,probe
16697,0,link,0.06,REJ,0,0.07,262,2,0.01,0.0,dos
16698,0,private,0.06,REJ,0,0.06,293,37,0.15,0.0,dos
16699,0,telnet,0.07,S0,0,0.07,234,1,0.0,1.0,dos
16700,15377,ftp_data,0.0,SF,0,0.04,8,81,0.3,0.01,normal
16701,275,http,0.0,SF,377,0.0,11,255,1.0,0.0,normal
16702,147,other,0.0,SF,105,0.69,1,1,0.0,0.0,normal
16703,215,http,0.0,SF,626,0.0,12,255,1.0,0.0,normal
16704,792,smtp,0.0,SF,393,0.05,1,173,0.74,0.0,normal
16705,0,finger,0.1,S0,0,0.02,40,63,0.25,1.0,dos
16706,308,http,0.0,SF,2698,0.02,3,244,0.96,0.0,normal
16707,343,http,0.0,SF,285,0.0,24,255,1.0,0.0,normal
16708,95,domain_u,0.0,SF,44,0.06,1,13,0.36,0.0,normal
16709,222,http,0.0,SF,2168,0.0,23,255,1.0,0.0,normal
16710,0,netbios_ns,0.07,S0,0,0.09,218,1,0.0,1.0,dos
16711,0,private,0.06,S0,0,0.08,267,9,0.04,1.0,dos
16712,1239,smtp,0.0,SF,400,0.04,1,116,0.45,0.11,normal
16713,357,http,0.0,SF,1529,0.0,9,255,1.0,0.0,normal
16714,0,private,0.05,S0,0,0.06,128,3,0.01,1.0,dos
16715,219,http,0.0,SF,3411,0.0,11,255,1.0,0.0,normal
16716,239,http,0.0,SF,16225,0.0,8,255,1.0,0.0,normal
16717,1032,ecr_i,0.0,SF,0,0.02,62,62,0.24,0.0,dos
16718,78,urp_i,0.18,SF,0,0.01,11,2,0.01,0.0,normal
16719,1032,ecr_i,0.0,SF,0,0.17,509,147,0.58,0.0,dos
16720,371,http,0.0,SF,392,0.0,2,255,1.0,0.0,normal
16721,46,domain_u,0.01,SF,46,0.01,157,254,1.0,0.0,normal
16722,516,other,0.0,SF,4,0.0,218,218,1.0,0.0,normal
16723,1340,smtp,0.0,SF,364,0.02,1,105,0.65,0.0,normal
16724,256,http,0.0,SF,34099,0.0,1,255,1.0,0.0,normal
16725,146,other,0.0,SF,105,0.46,2,2,0.01,0.0,normal
16726,0,courier,0.06,S0,0,0.06,105,10,0.04,1.0,dos
16727,2628,telnet,0.0,SF,3860,0.0,1,2,1.0,0.0,u2r
16728,0,sunrpc,0.06,RSTO,0,0.08,300,20,0.08,0.0,dos
16729,0,telnet,0.12,S0,0,0.02,33,67,0.26,1.0,dos
16730,0,vmnet,0.07,S0,0,0.07,193,2,0.01,1.0,dos
16731,985,smtp,0.0,SF,390,0.02,1,129,0.51,0.58,normal
16732,0,private,0.06,S0,0,0.08,259,19,0.07,1.0,dos
16733,0,whois,0.05,S0,0,0.05,267,19,0.07,1.0,dos
16734,217,http,0.0,SF,589,0.0,10,255,1.0,0.0,normal
16735,44,domain_u,0.0,SF,71,0.01,158,254,1.0,0.0,normal
16736,0,exec,0.06,RSTO,0,0.06,141,6,0.02,0.0,dos
16737,200,http,0.0,SF,1449,0.0,2,2,1.0,0.0,normal
16738,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
16739,347,http,0.0,SF,807,0.0,15,255,1.0,0.0,normal
16740,0,ctf,0.06,REJ,0,0.07,144,20,0.08,0.0,dos
16741,1032,ecr_i,0.0,SF,0,0.0,209,255,1.0,0.0,dos
16742,334,ftp_data,0.0,SF,0,0.0,2,43,1.0,0.0,r2l
16743,8,eco_i,0.0,SF,0,0.0,1,155,1.0,0.0,probe
16744,0,private,0.05,S0,0,0.07,128,8,0.03,1.0,dos
16745,262,http,0.0,SF,1314,0.0,6,255,1.0,0.0,normal
16746,0,http,0.0,RSTO,0,0.0,1,255,1.0,0.0,normal
16747,1,private,0.0,RSTR,0,0.5,2,2,0.01,0.0,probe
16748,46,domain_u,0.0,SF,83,0.01,205,232,0.91,0.0,normal
16749,165,http,0.0,SF,9080,0.0,3,255,1.0,0.0,normal
16750,45,domain_u,0.0,SF,45,0.0,160,255,1.0,0.0,normal
16751,0,private,0.06,S0,0,0.07,125,11,0.04,1.0,dos
16752,227,http,0.0,SF,1492,0.0,4,255,1.0,0.0,normal
16753,0,netbios_ssn,0.0,RSTR,0,0.5,1,1,0.0,0.0,probe
16754,567,ftp_data,1.0,SF,0,0.03,2,106,0.42,0.0,normal
16755,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
16756,44,domain_u,0.0,SF,76,0.01,137,254,1.0,0.0,normal
16757,195,http,0.0,SF,605,0.0,5,255,1.0,0.0,normal
16758,0,telnet,0.13,S0,0,0.07,15,3,0.05,1.0,dos
16759,218,http,0.0,SF,434,0.0,25,255,1.0,0.0,normal
16760,105,private,0.0,SF,147,0.03,1,68,0.99,0.0,normal
16761,194,http,0.0,SF,365,0.0,18,255,1.0,0.0,normal
16762,5,finger,1.0,SF,135,0.1,2,4,0.03,0.0,normal
16763,0,hostnames,0.09,REJ,0,0.07,136,4,0.02,0.0,dos
16764,0,private,0.06,REJ,0,0.13,114,6,0.4,0.0,dos
16765,0,private,0.07,REJ,0,0.06,206,3,0.01,0.0,dos
16766,0,private,0.0,RSTR,0,0.25,1,1,0.0,0.0,probe
16767,459,http,0.0,SF,4557,0.0,36,255,1.0,0.0,normal
16768,308,http,0.0,SF,1333,0.0,15,255,1.0,0.0,normal
16769,45,domain_u,0.0,SF,134,0.0,80,255,1.0,0.0,normal
16770,0,Z39_50,0.06,S0,0,0.07,122,16,0.06,1.0,dos
16771,0,private,0.08,REJ,0,0.06,38,18,0.07,0.0,dos
16772,326,http,0.0,SF,1264,0.0,5,255,1.0,0.0,normal
16773,1032,ecr_i,0.0,SF,0,0.0,464,255,1.0,0.0,dos
16774,0,http,0.0,REJ,0,0.0,1,17,1.0,0.0,normal
16775,334,ftp_data,0.0,SF,0,0.0,1,7,1.0,0.0,r2l
16776,42,domain_u,0.0,SF,69,0.01,134,230,0.9,0.0,normal
16777,325,http,0.0,SF,16692,0.0,10,10,1.0,0.0,normal
16778,204,http,0.0,SF,952,0.0,19,255,1.0,0.0,normal
16779,0,private,0.07,S0,0,0.05,72,25,0.1,1.0,dos
